"Country","Item","Price"
"Latvia","Apartment (3 bedrooms) Outside of Centre "," 592.67 $"
"Latvia","Price per Square Meter to Buy Apartment in City Centre "," 2,625.05 $"
"Latvia","Price per Square Meter to Buy Apartment Outside of Centre "," 1,627.59 $"
"Latvia","Average Monthly Net Salary (After Tax) "," 1,240.90 $"
"Latvia","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate "," 4.34"
"Lebanon","Meal, Inexpensive Restaurant "," 10.00 $"
"Lebanon","Meal for 2 People, Mid-range Restaurant, Three-course "," 50.00 $"
"Lebanon","McMeal at McDonalds (or Equivalent Combo Meal) "," 8.00 $"
"Lebanon","Domestic Beer (0.5 liter draught) "," 3.00 $"
"Lebanon","Imported Beer (0.33 liter bottle) "," 5.00 $"
"Lebanon","Cappuccino (regular) "," 2.85 $"
"Lebanon","Coke/Pepsi (0.33 liter bottle) "," 1.45 $"
"Lebanon","Water (0.33 liter bottle)  "," 0.96 $"
"Lebanon","Milk (regular), (1 liter) "," 1.65 $"
"Lebanon","Loaf of Fresh White Bread (500g) "," 0.70 $"
"Lebanon","Rice (white), (1kg) "," 1.52 $"
"Lebanon","Eggs (regular) (12) "," 2.66 $"
"Lebanon","Local Cheese (1kg) "," 9.35 $"
"Lebanon","Chicken Fillets (1kg) "," 8.18 $"
"Lebanon","Beef Round (1kg) (or Equivalent Back Leg Red Meat) "," 10.88 $"
"Lebanon","Apples (1kg) "," 1.42 $"
"Lebanon","Banana (1kg) "," 1.25 $"
"Lebanon","Oranges (1kg) "," 0.98 $"
"Lebanon","Tomato (1kg) "," 0.95 $"
"Lebanon","Potato (1kg) "," 0.76 $"
"Lebanon","Onion (1kg) "," 0.92 $"
"Lebanon","Lettuce (1 head) "," 0.74 $"
"Lebanon","Water (1.5 liter bottle) "," 0.50 $"
"Lebanon","Bottle of Wine (Mid-Range) "," 6.50 $"
"Lebanon","Domestic Beer (0.5 liter bottle) "," 1.14 $"
"Lebanon","Imported Beer (0.33 liter bottle) "," 1.73 $"
"Lebanon","Cigarettes 20 Pack (Marlboro) "," 2.50 $"
"Lebanon","One-way Ticket (Local Transport) "," 1.60 $"
"Lebanon","Monthly Pass (Regular Price) "," 70.00 $"
"Lebanon","Taxi Start (Normal Tariff) "," 5.00 $"
"Lebanon","Taxi 1km (Normal Tariff) "," 1.50 $"
"Lebanon","Taxi 1hour Waiting (Normal Tariff) "," 20.00 $"
"Lebanon","Gasoline (1 liter) "," 0.91 $"
"Lebanon","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car) "," 27,500.00 $"
"Lebanon","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car) "," 23,300.00 $"
"Lebanon","Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment "," 179.49 $"
"Lebanon","Mobile Phone Monthly Plan with Calls and 10GB+ Data "," 31.57 $"
"Lebanon","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL) "," 37.00 $"
"Lebanon","Fitness Club, Monthly Fee for 1 Adult "," 53.52 $"
"Lebanon","Tennis Court Rent (1 Hour on Weekend) "," 23.08 $"
"Lebanon","Cinema, International Release, 1 Seat "," 8.00 $"
"Lebanon","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child "," 275.69 $"
"Lebanon","International Primary School, Yearly for 1 Child "," 3,707.69 $"
"Lebanon","1 Pair of Jeans (Levis 501 Or Similar) "," 61.33 $"
"Lebanon","1 Summer Dress in a Chain Store (Zara, H&M, ...) "," 52.92 $"
"Lebanon","1 Pair of Nike Running Shoes (Mid-Range) "," 105.62 $"
"Lebanon","1 Pair of Men Leather Business Shoes "," 92.69 $"
"Lebanon","Apartment (1 bedroom) in City Centre "," 609.36 $"
"Lebanon","Apartment (1 bedroom) Outside of Centre "," 313.64 $"
"Lebanon","Apartment (3 bedrooms) in City Centre "," 1,359.14 $"
"Lebanon","Apartment (3 bedrooms) Outside of Centre "," 663.51 $"
"Lebanon","Price per Square Meter to Buy Apartment in City Centre "," 2,260.00 $"
"Lebanon","Price per Square Meter to Buy Apartment Outside of Centre "," 1,173.53 $"
"Lebanon","Average Monthly Net Salary (After Tax) "," 509.52 $"
"Lebanon","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate "," 11.23"
"Lesotho","Meal, Inexpensive Restaurant "," 9.62 $"
"Lesotho","Meal for 2 People, Mid-range Restaurant, Three-course "," 27.47 $"
"Lesotho","McMeal at McDonalds (or Equivalent Combo Meal) "," 8.24 $"
"Lesotho","Domestic Beer (0.5 liter draught) "," 1.79 $"
"Lesotho","Imported Beer (0.33 liter bottle) "," 2.20 $"
"Lesotho","Cappuccino (regular) "," 1.72 $"
"Lesotho","Coke/Pepsi (0.33 liter bottle) "," 1.26 $"
"Lesotho","Water (0.33 liter bottle)  "," 0.75 $"
"Lesotho","Milk (regular), (1 liter) "," 1.00 $"
"Lesotho","Loaf of Fresh White Bread (500g) "," 0.76 $"
"Lesotho","Rice (white), (1kg) "," 1.81 $"
"Lesotho","Eggs (regular) (12) "," 1.28 $"
"Lesotho","Local Cheese (1kg) "," 5.91 $"
"Lesotho","Chicken Fillets (1kg) "," 5.63 $"
"Lesotho","Beef Round (1kg) (or Equivalent Back Leg Red Meat) "," 5.02 $"
"Lesotho","Apples (1kg) "," 1.58 $"
"Lesotho","Banana (1kg) "," 1.70 $"
"Lesotho","Oranges (1kg) "," 2.20 $"
"Lesotho","Tomato (1kg) "," 2.20 $"
"Lesotho","Potato (1kg) "," 1.42 $"
"Lesotho","Onion (1kg) "," 1.13 $"
"Lesotho","Lettuce (1 head) "," 1.41 $"
"Lesotho","Water (1.5 liter bottle) "," 0.81 $"
"Lesotho","Bottle of Wine (Mid-Range) "," 4.40 $"
"Lesotho","Domestic Beer (0.5 liter bottle) "," 1.30 $"
"Lesotho","Imported Beer (0.33 liter bottle) "," 1.51 $"
"Lesotho","Cigarettes 20 Pack (Marlboro) "," 4.67 $"
"Lesotho","One-way Ticket (Local Transport) "," 0.71 $"
"Lesotho","Monthly Pass (Regular Price) "," 27.47 $"
"Lesotho","Taxi Start (Normal Tariff) "," 0.71 $"
"Lesotho","Taxi 1km (Normal Tariff) "," 0.66 $"
"Lesotho","Taxi 1hour Waiting (Normal Tariff) "," 9.89 $"
"Lesotho","Gasoline (1 liter) "," 1.19 $"
"Lesotho","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car) "," 19,230.93 $"
"Lesotho","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car) "," 14,835.29 $"
"Lesotho","Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment "," 192.50 $"
"Lesotho","Mobile Phone Monthly Plan with Calls and 10GB+ Data "," 18.70 $"
"Lesotho","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL) "," 31.61 $"
"Lesotho","Fitness Club, Monthly Fee for 1 Adult "," 29.55 $"
"Lesotho","Tennis Court Rent (1 Hour on Weekend) "," 0.00 $"
"Lesotho","Cinema, International Release, 1 Seat "," ?"
"Lesotho","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child "," 63.23 $"
"Lesotho","International Primary School, Yearly for 1 Child "," 1,319.05 $"
"Lesotho","1 Pair of Jeans (Levis 501 Or Similar) "," 52.22 $"
"Lesotho","1 Summer Dress in a Chain Store (Zara, H&M, ...) "," 38.46 $"
"Lesotho","1 Pair of Nike Running Shoes (Mid-Range) "," 109.92 $"
"Lesotho","1 Pair of Men Leather Business Shoes "," 128.24 $"
"Lesotho","Apartment (1 bedroom) in City Centre "," 146.54 $"
"Lesotho","Apartment (1 bedroom) Outside of Centre "," 76.94 $"
"Lesotho","Apartment (3 bedrooms) in City Centre "," 393.99 $"
"Lesotho","Apartment (3 bedrooms) Outside of Centre "," 155.68 $"
"Lesotho","Price per Square Meter to Buy Apartment in City Centre "," 348.82 $"
"Lesotho","Price per Square Meter to Buy Apartment Outside of Centre "," 472.37 $"
"Lesotho","Average Monthly Net Salary (After Tax) "," 697.01 $"
"Lesotho","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate "," 8.50"
"Liberia","Meal, Inexpensive Restaurant "," 7.50 $"
"Liberia","Meal for 2 People, Mid-range Restaurant, Three-course "," 150.00 $"
"Liberia","McMeal at McDonalds (or Equivalent Combo Meal) "," 11.00 $"
"Liberia","Domestic Beer (0.5 liter draught) "," 2.50 $"
"Liberia","Imported Beer (0.33 liter bottle) "," 3.00 $"
"Liberia","Cappuccino (regular) "," 3.33 $"
"Liberia","Coke/Pepsi (0.33 liter bottle) "," 2.00 $"
"Liberia","Water (0.33 liter bottle)  "," 2.50 $"
"Liberia","Milk (regular), (1 liter) "," 1.91 $"
"Liberia","Loaf of Fresh White Bread (500g) "," 1.65 $"
"Liberia","Rice (white), (1kg) "," 3.36 $"
"Liberia","Eggs (regular) (12) "," 3.28 $"
"Liberia","Local Cheese (1kg) "," 11.81 $"
"Liberia","Chicken Fillets (1kg) "," 9.37 $"
"Liberia","Beef Round (1kg) (or Equivalent Back Leg Red Meat) "," 35.64 $"
"Liberia","Apples (1kg) "," 1.64 $"
"Liberia","Banana (1kg) "," 8.45 $"
"Liberia","Oranges (1kg) "," 10.29 $"
"Liberia","Tomato (1kg) "," 11.02 $"
"Liberia","Potato (1kg) "," 2.27 $"
"Liberia","Onion (1kg) "," 10.66 $"
"Liberia","Lettuce (1 head) "," 4.67 $"
"Liberia","Water (1.5 liter bottle) "," 1.82 $"
"Liberia","Bottle of Wine (Mid-Range) "," 8.50 $"
"Liberia","Domestic Beer (0.5 liter bottle) "," 2.50 $"
"Liberia","Imported Beer (0.33 liter bottle) "," 3.25 $"
"Liberia","Cigarettes 20 Pack (Marlboro) "," 5.00 $"
"Liberia","One-way Ticket (Local Transport) "," 3.00 $"
"Liberia","Monthly Pass (Regular Price) "," 12.59 $"
"Liberia","Taxi Start (Normal Tariff) "," 2.75 $"
"Liberia","Taxi 1km (Normal Tariff) "," 1.24 $"
"Liberia","Taxi 1hour Waiting (Normal Tariff) "," 17.50 $"
"Liberia","Gasoline (1 liter) "," 1.31 $"
"Liberia","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car) "," 12,534.94 $"
"Liberia","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car) "," 15,000.00 $"
"Liberia","Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment "," 272.60 $"
"Liberia","Mobile Phone Monthly Plan with Calls and 10GB+ Data "," 22.50 $"
"Liberia","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL) "," 93.25 $"
"Liberia","Fitness Club, Monthly Fee for 1 Adult "," 76.25 $"
"Liberia","Tennis Court Rent (1 Hour on Weekend) "," 8.25 $"
"Liberia","Cinema, International Release, 1 Seat "," 9.75 $"
"Liberia","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child "," 74.33 $"
"Liberia","International Primary School, Yearly for 1 Child "," 1,500.00 $"
"Liberia","1 Pair of Jeans (Levis 501 Or Similar) "," 18.41 $"
"Liberia","1 Summer Dress in a Chain Store (Zara, H&M, ...) "," 33.75 $"
"Liberia","1 Pair of Nike Running Shoes (Mid-Range) "," 56.25 $"
"Liberia","1 Pair of Men Leather Business Shoes "," 68.75 $"
"Liberia","Apartment (1 bedroom) in City Centre "," 666.67 $"
"Liberia","Apartment (1 bedroom) Outside of Centre "," 90.00 $"
"Liberia","Apartment (3 bedrooms) in City Centre "," 1,825.00 $"
"Liberia","Apartment (3 bedrooms) Outside of Centre "," 245.50 $"
"Liberia","Price per Square Meter to Buy Apartment in City Centre "," ?"
"Liberia","Price per Square Meter to Buy Apartment Outside of Centre "," ?"
"Liberia","Average Monthly Net Salary (After Tax) "," 733.33 $"
"Liberia","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate "," 5.00"
"Libya","Meal, Inexpensive Restaurant "," 4.16 $"
"Libya","Meal for 2 People, Mid-range Restaurant, Three-course "," 19.75 $"
"Libya","McMeal at McDonalds (or Equivalent Combo Meal) "," 3.12 $"
"Libya","Domestic Non-Alcoholic Beer (0.5 liter draught) "," 0.62 $"
"Libya","Imported Non-Alcoholic Beer (0.33 liter bottle) "," 0.62 $"
"Libya","Cappuccino (regular) "," 0.61 $"
"Libya","Coke/Pepsi (0.33 liter bottle) "," 0.52 $"
"Libya","Water (0.33 liter bottle)  "," 0.16 $"
"Libya","Milk (regular), (1 liter) "," 1.05 $"
"Libya","Loaf of Fresh White Bread (500g) "," 0.31 $"
"Libya","Rice (white), (1kg) "," 1.22 $"
"Libya","Eggs (regular) (12) "," 1.46 $"
"Libya","Local Cheese (1kg) "," 5.47 $"
"Libya","Chicken Fillets (1kg) "," 3.62 $"
"Libya","Beef Round (1kg) (or Equivalent Back Leg Red Meat) "," 10.51 $"
"Libya","Apples (1kg) "," 1.92 $"
"Libya","Banana (1kg) "," 1.35 $"
"Libya","Oranges (1kg) "," 0.79 $"
"Libya","Tomato (1kg) "," 0.57 $"
"Libya","Potato (1kg) "," 0.67 $"
"Libya","Onion (1kg) "," 0.59 $"
"Libya","Lettuce (1 head) "," 0.44 $"
"Libya","Water (1.5 liter bottle) "," 0.25 $"
"Libya","Bottle of Non-Alcoholic Wine (Mid-Range) "," 1.07 $"
"Libya","Domestic Non-Alcoholic Beer (0.5 liter bottle) "," 0.83 $"
"Libya","Imported Non-Alcoholic Beer (0.33 liter bottle) "," 0.83 $"
"Libya","Cigarettes 20 Pack (Marlboro) "," 2.08 $"
"Libya","One-way Ticket (Local Transport) "," 0.42 $"
"Libya","Monthly Pass (Regular Price) "," 20.79 $"
"Libya","Taxi Start (Normal Tariff) "," 1.04 $"
"Libya","Taxi 1km (Normal Tariff) "," 1.04 $"
"Libya","Taxi 1hour Waiting (Normal Tariff) "," 4.16 $"
"Libya","Gasoline (1 liter) "," 0.03 $"
"Libya","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car) "," 16,006.93 $"
"Libya","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car) "," 17,853.02 $"
"Libya","Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment "," 35.22 $"
"Libya","Mobile Phone Monthly Plan with Calls and 10GB+ Data "," 8.51 $"
"Libya","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL) "," 20.91 $"
"Libya","Fitness Club, Monthly Fee for 1 Adult "," 22.61 $"
"Libya","Tennis Court Rent (1 Hour on Weekend) "," 9.01 $"
"Libya","Cinema, International Release, 1 Seat "," 5.20 $"
"Libya","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child "," 59.78 $"
"Libya","International Primary School, Yearly for 1 Child "," 1,011.24 $"
"Libya","1 Pair of Jeans (Levis 501 Or Similar) "," 27.98 $"
"Libya","1 Summer Dress in a Chain Store (Zara, H&M, ...) "," 33.68 $"
"Libya","1 Pair of Nike Running Shoes (Mid-Range) "," 46.32 $"
"Libya","1 Pair of Men Leather Business Shoes "," 51.15 $"
"Libya","Apartment (1 bedroom) in City Centre "," 168.88 $"
"Libya","Apartment (1 bedroom) Outside of Centre "," 99.83 $"
"Libya","Apartment (3 bedrooms) in City Centre "," 346.36 $"
"Libya","Apartment (3 bedrooms) Outside of Centre "," 187.95 $"
"Libya","Price per Square Meter to Buy Apartment in City Centre "," 750.60 $"
"Libya","Price per Square Meter to Buy Apartment Outside of Centre "," 266.45 $"
"Libya","Average Monthly Net Salary (After Tax) "," 342.83 $"
"Libya","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate "," 15.79"
"Liechtenstein","Meal, Inexpensive Restaurant "," 28.25 $"
"Liechtenstein","Meal for 2 People, Mid-range Restaurant, Three-course "," 113.01 $"
"Liechtenstein","McMeal at McDonalds (or Equivalent Combo Meal) "," 18.65 $"
"Liechtenstein","Domestic Beer (0.5 liter draught) "," 6.78 $"
"Liechtenstein","Imported Beer (0.33 liter bottle) "," 6.67 $"
"Liechtenstein","Cappuccino (regular) "," 5.72 $"
"Liechtenstein","Coke/Pepsi (0.33 liter bottle) "," 4.38 $"
"Liechtenstein","Water (0.33 liter bottle)  "," 4.80 $"
"Liechtenstein","Milk (regular), (1 liter) "," 2.34 $"
"Liechtenstein","Loaf of Fresh White Bread (500g) "," 3.73 $"
"Liechtenstein","Rice (white), (1kg) "," 2.71 $"
"Liechtenstein","Eggs (regular) (12) "," 10.26 $"
"Liechtenstein","Local Cheese (1kg) "," 26.37 $"
"Liechtenstein","Chicken Fillets (1kg) "," 24.30 $"
"Liechtenstein","Beef Round (1kg) (or Equivalent Back Leg Red Meat) "," 55.11 $"
"Liechtenstein","Apples (1kg) "," 3.31 $"
"Liechtenstein","Banana (1kg) "," 4.18 $"
"Liechtenstein","Oranges (1kg) "," 3.88 $"
"Liechtenstein","Tomato (1kg) "," 4.37 $"
"Liechtenstein","Potato (1kg) "," 2.45 $"
"Liechtenstein","Onion (1kg) "," 2.41 $"
"Liechtenstein","Lettuce (1 head) "," 2.27 $"
"Liechtenstein","Water (1.5 liter bottle) "," 1.85 $"
"Liechtenstein","Bottle of Wine (Mid-Range) "," 16.95 $"
"Liechtenstein","Domestic Beer (0.5 liter bottle) "," 1.94 $"
"Liechtenstein","Imported Beer (0.33 liter bottle) "," 1.67 $"
"Liechtenstein","Cigarettes 20 Pack (Marlboro) "," 11.30 $"
"Liechtenstein","One-way Ticket (Local Transport) "," 4.64 $"
"Liechtenstein","Monthly Pass (Regular Price) "," 76.84 $"
"Liechtenstein","Taxi Start (Normal Tariff) "," 1.72 $"
"Liechtenstein","Taxi 1km (Normal Tariff) "," 5.65 $"
"Liechtenstein","Taxi 1hour Waiting (Normal Tariff) "," 7.92 $"
"Liechtenstein","Gasoline (1 liter) "," 2.21 $"
"Liechtenstein","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car) "," 33,029.16 $"
"Liechtenstein","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car) "," 30,523.22 $"
"Liechtenstein","Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment "," 200.59 $"
"Liechtenstein","Mobile Phone Monthly Plan with Calls and 10GB+ Data "," 38.56 $"
"Liechtenstein","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL) "," 54.17 $"
"Liechtenstein","Fitness Club, Monthly Fee for 1 Adult "," 92.32 $"
"Liechtenstein","Tennis Court Rent (1 Hour on Weekend) "," 22.60 $"
"Liechtenstein","Cinema, International Release, 1 Seat "," 22.60 $"
"Liechtenstein","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child "," 282.52 $"
"Liechtenstein","International Primary School, Yearly for 1 Child "," 9,025.50 $"
"Liechtenstein","1 Pair of Jeans (Levis 501 Or Similar) "," 139.38 $"
"Liechtenstein","1 Summer Dress in a Chain Store (Zara, H&M, ...) "," 48.03 $"
"Liechtenstein","1 Pair of Nike Running Shoes (Mid-Range) "," 178.30 $"
"Liechtenstein","1 Pair of Men Leather Business Shoes "," 249.87 $"
"Liechtenstein","Apartment (1 bedroom) in City Centre "," 1,283.06 $"
"Liechtenstein","Apartment (1 bedroom) Outside of Centre "," 1,080.66 $"
"Liechtenstein","Apartment (3 bedrooms) in City Centre "," 2,573.83 $"
"Liechtenstein","Apartment (3 bedrooms) Outside of Centre "," 2,070.54 $"
"Liechtenstein","Price per Square Meter to Buy Apartment in City Centre "," 10,579.20 $"
"Liechtenstein","Price per Square Meter to Buy Apartment Outside of Centre "," 3,805.50 $"
"Liechtenstein","Average Monthly Net Salary (After Tax) "," 7,910.59 $"
"Liechtenstein","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate "," 6.49"
"Lithuania","Meal, Inexpensive Restaurant "," 13.11 $"
"Lithuania","Meal for 2 People, Mid-range Restaurant, Three-course "," 65.53 $"
"Lithuania","McMeal at McDonalds (or Equivalent Combo Meal) "," 7.65 $"
"Lithuania","Domestic Beer (0.5 liter draught) "," 5.30 $"
"Lithuania","Imported Beer (0.33 liter bottle) "," 4.92 $"
"Lithuania","Cappuccino (regular) "," 3.35 $"
"Lithuania","Coke/Pepsi (0.33 liter bottle) "," 2.22 $"
"Lithuania","Water (0.33 liter bottle)  "," 1.98 $"
"Lithuania","Milk (regular), (1 liter) "," 1.43 $"
"Lithuania","Loaf of Fresh White Bread (500g) "," 1.59 $"
"Lithuania","Rice (white), (1kg) "," 2.50 $"
"Lithuania","Eggs (regular) (12) "," 2.70 $"
"Lithuania","Local Cheese (1kg) "," 11.89 $"
"Lithuania","Chicken Fillets (1kg) "," 6.95 $"
"Lithuania","Beef Round (1kg) (or Equivalent Back Leg Red Meat) "," 11.28 $"
"Lithuania","Apples (1kg) "," 1.44 $"
"Lithuania","Banana (1kg) "," 1.59 $"
"Lithuania","Oranges (1kg) "," 1.98 $"
"Lithuania","Tomato (1kg) "," 3.27 $"
"Lithuania","Potato (1kg) "," 0.85 $"
"Lithuania","Onion (1kg) "," 0.99 $"
"Lithuania","Lettuce (1 head) "," 1.74 $"
"Lithuania","Water (1.5 liter bottle) "," 0.90 $"
"Lithuania","Bottle of Wine (Mid-Range) "," 8.74 $"
"Lithuania","Domestic Beer (0.5 liter bottle) "," 1.59 $"
"Lithuania","Imported Beer (0.33 liter bottle) "," 2.00 $"
"Lithuania","Cigarettes 20 Pack (Marlboro) "," 5.46 $"
"Lithuania","One-way Ticket (Local Transport) "," 1.09 $"
"Lithuania","Monthly Pass (Regular Price) "," 31.67 $"
"Lithuania","Taxi Start (Normal Tariff) "," 3.28 $"
"Lithuania","Taxi 1km (Normal Tariff) "," 1.09 $"
"Lithuania","Taxi 1hour Waiting (Normal Tariff) "," 12.01 $"
"Lithuania","Gasoline (1 liter) "," 1.58 $"
"Lithuania","Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car) "," 36,808.48 $"
"Lithuania","Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car) "," 31,118.90 $"
"Lithuania","Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment "," 218.17 $"
"Lithuania","Mobile Phone Monthly Plan with Calls and 10GB+ Data "," 14.31 $"
"Lithuania","Internet (60 Mbps or More, Unlimited Data, Cable/ADSL) "," 14.96 $"
"Lithuania","Fitness Club, Monthly Fee for 1 Adult "," 40.49 $"
"Lithuania","Tennis Court Rent (1 Hour on Weekend) "," 26.66 $"
"Lithuania","Cinema, International Release, 1 Seat "," 8.74 $"
"Lithuania","Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child "," 578.14 $"
"Lithuania","International Primary School, Yearly for 1 Child "," 8,666.24 $"
"Lithuania","1 Pair of Jeans (Levis 501 Or Similar) "," 84.76 $"
"Lithuania","1 Summer Dress in a Chain Store (Zara, H&M, ...) "," 38.67 $"
"Lithuania","1 Pair of Nike Running Shoes (Mid-Range) "," 100.49 $"
"Lithuania","1 Pair of Men Leather Business Shoes "," 126.34 $"
"Lithuania","Apartment (1 bedroom) in City Centre "," 673.39 $"
"Lithuania","Apartment (1 bedroom) Outside of Centre "," 475.45 $"
"Lithuania","Apartment (3 bedrooms) in City Centre "," 1,198.60 $"
"Lithuania","Apartment (3 bedrooms) Outside of Centre "," 806.69 $"
"Lithuania","Price per Square Meter to Buy Apartment in City Centre "," 4,288.90 $"
"Lithuania","Price per Square Meter to Buy Apartment Outside of Centre "," 2,645.19 $"
"Lithuania","Average Monthly Net Salary (After Tax) "," 1,422.55 $"
"Lithuania","Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate "," 4.27"
"Luxembourg","Meal, Inexpensive Restaurant "," 21.84 $"
"Luxembourg","Meal for 2 People, Mid-range Restaurant, Three-course "," 95.02 $"
"Luxembourg","McMeal at McDonalds (or Equivalent Combo Meal) "," 13.11 $"
"Luxembourg","Domestic Beer (0.5 liter draught) "," 6.01 $"
"Luxembourg","Imported Beer (0.33 liter bottle) "," 5.46 $"
"Luxembourg","Cappuccino (regular) "," 4.34 $"
